vin,name,model_id,make_name,model_name,body_style,door_count,engine_cylinders,price,transmission,trim,year,normalized_color_exterior,normalized_color_interior
ZACNJDB10PPP70751,Jeep Renegade,20001157,Jeep,Renegade,Sport Utility,4,0,28665,Automatic,Latitude,2023,Alpine White Clearcoat,Black
1C4HJXDN4MW624272,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,30000,Automatic,Unlimited Sport,2021,Billet Silver Metallic Clearco,Black
1C4HJWEG8JL930561,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,24497,Automatic,Unlimited Sahara,2018,Billet Silver Metallic Clearco,Black
1C4RJYE60P8808439,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,Sport Utility,4,0,59995,Automatic,Summit,2023,Diamond Black Crystal Pearlcoa,Global Black
3C4NJCCB7LT152785,Jeep Compass,20000374,Jeep,Compass,,4,0,18495,Automatic,Limited,2020,White Clearcoat,Black
1C4RJEAG4LC364678,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,,4,0,31995,Automatic,Altitude,2020,Granite Crystal Metallic Clear,Black
3C4NJDBB6LT228231,Jeep Compass,20000374,Jeep,Compass,,4,0,19982,Automatic,Latitude,2020,Diamond Black Crystal Pearlcoa,Black
3C4NJCBB8MT505814,Jeep Compass,20000374,Jeep,Compass,,4,0,19995,Automatic,Latitude,2021,Diamond Black Crystal Pearlcoa,Black
1C4RJEBG4MC785235,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,,4,0,28952,Automatic,Limited,2021,Diamond Black Crystal Pearlcoa,Black
ZACNJDC1XNPN55700,Jeep Renegade,20001157,Jeep,Renegade,Sport Utility,4,0,23399,Automatic,Trailhawk,2022,Alpine White Clearcoat,Black
1C4HJXDG5LW299227,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,26998,Automatic,Unlimited Sport S,2020,White,
1C4RJFLG9JC229714,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,,4,0,20839,Automatic,Trailhawk,2018,Billet Silver Metallic Clearco,Ruby Red/Black
1C4HJXDN2LW114744,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,31900,Automatic,Unlimited Sport S,2020,Sting-Gray Clearcoat,Black
1C4HJXCG2JW155536,Jeep Wrangler,20000378,Jeep,Wrangler,,2,0,31200,Automatic,Rubicon,2018,Granite Crystal Metallic Clear,Black
3C4NJDCB7MT593503,Jeep Compass,20000374,Jeep,Compass,,4,0,20404,Automatic,Limited,2021,White Clearcoat,Ski Gray/Black
1C4JJXFM7NW120208,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,52999,Automatic,Unlimited Rubicon,2022,Bright White Clearcoat,Black
1C6HJTFG5ML618903,Jeep Gladiator,20001705,Jeep,Gladiator,,4,0,34605,Automatic,Overland,2021,Bright White Clearcoat,Black
1C4RJYB63N8715612,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,,4,0,44900,Automatic,Limited,2022,Velvet Red Pearlcoat,Global Black
3C4NJDDBXMT568772,Jeep Compass,20000374,Jeep,Compass,,4,0,23990,Automatic,Trailhawk,2021,Diamond Black Crystal Pearlcoa,Ruby Red/Black
1C4HJXDG6LW107295,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,25950,Automatic,Unlimited Sport S,2020,Sting-Gray Clearcoat,Black
3C4NJDDB7NT143673,Jeep Compass,20000374,Jeep,Compass,Sport Utility,4,0,24989,Automatic,Trailhawk,2022,Velvet Red Pearlcoat,Ruby Red/Black
1C6HJTAG1NL159975,Jeep Gladiator,20001705,Jeep,Gladiator,,4,0,35995,Automatic,Sport,2022,Silver Zynith Clearcoat,Black
1C6HJTFG0LL171007,Jeep Gladiator,20001705,Jeep,Gladiator,,4,0,36900,Automatic,Overland,2020,Billet Silver Metallic Clearco,Black
1C4HJXEN2MW592856,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,37748,Automatic,Unlimited Sahara,2021,Bright White,Black
1C4HJXCG2MW839877,Jeep Wrangler,20000378,Jeep,Wrangler,,2,0,42794,Manual,Rubicon,2021,Bright White Clearcoat,Black
1C4HJXEN6LW232911,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,30881,Automatic,Unlimited Sahara,2020,Granite Crystal Metallic Clear,Black
1C4HJXAG9MW646337,Jeep Wrangler,20000378,Jeep,Wrangler,,2,0,32777,Automatic,Sport,2021,Hellayella Clearcoat,Black
3C4NJDBB8NT144284,Jeep Compass,20000374,Jeep,Compass,,0,0,22995,Automatic,Latitude,2022,Bright White Clearcoat,Black
1C4HJXEG0LW211991,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,31849,Automatic,Unlimited Sahara,2020,Billet Silver Metallic Clearco,Black
1C4RJEBG6KC731092,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,,4,0,20325,Automatic,Limited,2019,Billet Silver Metallic Clearco,Black
3C4NJDDB2LT163097,Jeep Compass,20000374,Jeep,Compass,,4,0,16994,Automatic,Trailhawk,2020,Redline Pearlcoat,Ruby Red/Black
1C4RJGBG5N8533073,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,,4,0,34890,Automatic,Limited,2022,Bright White Clearcoat,Global Black
1C4HJXEN7LW159953,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,31000,Automatic,Unlimited Sahara,2020,Baja Yellow Clearcoat,Black
1C4RJFBG1MC567114,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,Sport Utility,4,0,29876,Automatic,Limited,2021,Diamond Black Crystal Pearlcoa,Black
1C4RJJBG0N8636303,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,,4,0,37455,Automatic,Limited,2022,Diamond Black Crystal Pearlcoa,Global Black
1C6JJTAMXNL161330,Jeep Gladiator,20001705,Jeep,Gladiator,,4,0,38819,Automatic,Sport,2022,Bright White Clearcoat,Black
1C4AJWAG2JL846467,Jeep Wrangler,20000378,Jeep,Wrangler,,2,0,21446,Automatic,Sport,2018,Granite Crystal Metallic Clear,Black
1C4RJKBG3P8796703,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,,4,0,44785,Automatic,Limited,2023,Velvet Red Pearlcoat,Global Blk
3C4NJDFB4NT218701,Jeep Compass,20000374,Jeep,Compass,,4,0,23739,Automatic,Latitude,2022,Diamond Black Crystal Pearlcoa,Black
1C4HJXEG1LW118168,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,38995,Automatic,Unlimited Sahara,2020,Sting-Gray Clearcoat,Black
3C4NJCBB2KT658282,Jeep Compass,20000374,Jeep,Compass,,4,0,16798,Automatic,Latitude,2019,Black,
1C4HJXEG7JW329761,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,26995,Manual,Unlimited Sahara,2018,Granite Crystal Metallic Clear,Black
1C4PJLLB5KD295991,Jeep Cherokee,20000372,Jeep,Cherokee,,4,0,17295,Automatic,Latitude Plus,2019,Diamond Black Crystal Pearlcoa,Black
3C4NJCBBXMT538748,Jeep Compass,20000374,Jeep,Compass,,4,0,21000,Automatic,Latitude,2021,Granite Crystal Metallic Clear,Black
1C4RJFAG4MC677429,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,,4,0,35995,Automatic,Laredo X,2021,Sting-Gray Clearcoat,Black
3C4NJCBB9LT162395,Jeep Compass,20000374,Jeep,Compass,Sport Utility,4,0,19974,Automatic,Latitude,2020,Gray,Black
3C4NJDDB2LT171748,Jeep Compass,20000374,Jeep,Compass,,4,0,16998,Automatic,Trailhawk,2020,Silver,Ruby Red/Black
1C6JJTEG4NL105758,Jeep Gladiator,20001705,Jeep,Gladiator,Regular Side,4,0,45990,Automatic,Mojave,2022,Black Clearcoat,Black
1C4GJXAN0MW652800,Jeep Wrangler,20000378,Jeep,Wrangler,,2,0,29995,Automatic,Sport S,2021,Bright White Clearcoat,Black
1C4RJEAG2MC601718,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,Sport Utility,4,0,28990,Automatic,Laredo X,2021,Bright White Clearcoat,Black
1C4AJWBG2HL572311,Jeep Wrangler,20000378,Jeep,Wrangler,,2,0,21000,Automatic,Sahara,2017,Black,Black
1C4HJXEG5KW552933,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,31995,Automatic,Unlimited Sahara,2019,Bright White Clearcoat,Black
1C4HJXEN0LW214744,Jeep Wrangler,20000378,Jeep,Wrangler,Sport Utility,4,0,30990,Automatic,Unlimited Sahara,2020,Bright White Clearcoat,Black
1C6JJTBG9NL170447,Jeep Gladiator,20001705,Jeep,Gladiator,Regular Side,4,0,43995,Automatic,Rubicon,2022,Bright White Clearcoat,Black
1C4HJXDG5JW151611,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,26363,Automatic,Unlimited Sport,2018,Bright White Clearcoat,Black
1C4RJFAG1MC565008,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,,4,0,25370,Automatic,Laredo X,2021,Billet Silver Metallic Clearco,Black
1C4HJXDM5MW532885,Jeep Wrangler,20000378,Jeep,Wrangler,,0,0,32488,Automatic,Unlimited Sport,2021,Bright White Clearcoat,Black
1C4RJHAGXN8591395,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,,4,0,34708,Automatic,Laredo,2022,Diamond Black Crystal Pearlcoa,Black
1C4HJXEN9LW230635,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,31000,Automatic,Unlimited Sahara,2020,Punkn Metallic Clearcoat,Black
3C4NJDBBXLT118413,Jeep Compass,20000374,Jeep,Compass,,4,0,19299,Automatic,Latitude,2020,White Clearcoat,Black
1C4RJJBG3N8537426,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,,4,0,35955,Automatic,Limited,2022,Rocky Mountain Pearlcoat,Global Black
1C4PJLLB3KD184372,Jeep Cherokee,20000372,Jeep,Cherokee,,4,0,14498,Automatic,Latitude Plus,2019,Billet Silver Metallic Clearco,Black
1C4RJJDG8P8108878,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,,4,0,55494,Automatic,Overland,2023,Diamond Black Crystal Pearlcoa,Global Black
1C4SJVDT0NS104443,Jeep Wagoneer,20001798,Jeep,Wagoneer,,4,0,58995,Automatic,Series III,2022,Diamond Black Crystal Pearlcoa,Global Black
3C4NJCCB3MT605138,Jeep Compass,20000374,Jeep,Compass,,4,0,20336,Automatic,Limited,2021,Redline Pearlcoat,Black
1C4RJEBG3MC571028,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,,4,0,30995,Automatic,Limited,2021,Billet Silver Metallic Clearco,Black
1C4PJLLX8JD511004,Jeep Cherokee,20000372,Jeep,Cherokee,,4,0,14499,Automatic,Latitude Plus,2018,Granite Crystal Metallic Clear,Black
1C4HJXAG9MW626248,Jeep Wrangler,20000378,Jeep,Wrangler,Sport Utility,2,0,31998,Automatic,Sport,2021,Black Clearcoat,Black
1C4HJXDG2KW612443,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,25996,Automatic,Unlimited Sport,2019,Black Clearcoat,Black
1C4HJXDG7LW196648,Jeep Wrangler,20000378,Jeep,Wrangler,Sport Utility,4,0,32889,Automatic,Unlimited Sport,2020,Ocean Blue Metallic Clearcoat,Black
1C6JJTBG7LL164398,Jeep Gladiator,20001705,Jeep,Gladiator,,4,0,43990,Automatic,Rubicon,2020,Sting-Gray Clearcoat,Black
1C4JJXFM6LW194927,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,45445,Automatic,Unlimited Rubicon,2020,Black Clearcoat,Black
1C4RJYE60N8717720,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,,4,0,52998,Automatic,Summit,2022,Silver Zynith,Global Black
1C4HJXDM1MW532883,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,31994,Automatic,Unlimited Sport,2021,Black Clearcoat,Black
ZACNJDAB2MPN08221,Jeep Renegade,20001157,Jeep,Renegade,,4,0,19997,Automatic,Sport,2021,Slate Blue Pearlcoat,Black
1C4GJXAN9JW262404,Jeep Wrangler,20000378,Jeep,Wrangler,,2,0,24579,Automatic,Sport,2018,Punkn Metallic Clearcoat,Black
3C4NJCCBXMT563504,Jeep Compass,20000374,Jeep,Compass,,4,0,20055,Automatic,Limited,2021,White Clearcoat,Black
1C4PJLMX7MD146768,Jeep Cherokee,20000372,Jeep,Cherokee,,4,0,24988,Automatic,Latitude Lux 80th Anniv,2021,Diamond Black Crystal Pearlcoa,Black
1C4HJXENXNW244837,Jeep Wrangler,20000378,Jeep,Wrangler,,0,0,42815,Automatic,Unlimited Sahara,2022,Black Clearcoat,Black
1C4RJEBG2JC168847,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,,4,0,20955,Automatic,Limited,2018,Walnut Brown Metallic Clearcoa,Black
1C4HJXFN0MW515482,Jeep Wrangler,20000378,Jeep,Wrangler,Sport Utility,4,0,42000,Automatic,Unlimited Rubicon,2021,Firecracker Red Clearcoat,Black
1C4HJXFN2LW304539,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,42900,Automatic,Unlimited Rubicon,2020,Granite Crystal Metallic Clear,Black
1C4RJJBG0M8160407,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,,4,0,36991,Automatic,Limited,2021,Diamond Black Crystal Pearlcoa,Global Black
1C6JJTAG7LL177492,Jeep Gladiator,20001705,Jeep,Gladiator,,4,0,34500,Automatic,Sport,2020,Black Clearcoat,Black
1C4RJEAG9LC379628,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,,4,0,25997,Automatic,Altitude,2020,Billet Silver Metallic Clearco,Black
1C6JJTBG2LL183859,Jeep Gladiator,20001705,Jeep,Gladiator,,4,0,41995,Manual,Rubicon,2020,Black Clearcoat,Black
1C4RJJBG4M8160409,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,,0,0,36991,Automatic,Limited,2021,Silver Zynith,Global Black
1C4HJXDG6MW710491,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,32991,Manual,Unlimited Sport,2021,Sarge Green Clearcoat,Black
1C6HJTAG5LL179837,Jeep Gladiator,20001705,Jeep,Gladiator,,4,0,31498,Automatic,Sport,2020,Firecracker Red,
3C4NJDDBXNT210234,Jeep Compass,20000374,Jeep,Compass,,4,0,28942,Automatic,Trailhawk,2022,Diamond Black Crystal Pearlcoa,Ruby Red/Black
1C4BJWDG9JL831819,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,22566,Automatic,Unlimited Sport S,2018,Black Clearcoat,Black
3C4NJCBB6JT194315,Jeep Compass,20000374,Jeep,Compass,Sport Utility,4,0,14449,Automatic,Latitude,2018,Diamond Black Crystal Pearlcoa,Black
1C4RJEAG7JC168702,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,,4,0,16377,Automatic,Altitude,2018,Bright White Clearcoat,Black
1C4RJEBGXMC679534,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,Sport Utility,4,0,27989,Automatic,Limited,2021,Billet Silver Metallic Clearco,Black
1C6HJTAG9ML605918,Jeep Gladiator,20001705,Jeep,Gladiator,Regular Side,4,0,35550,Manual,Sport,2021,Granite Crystal Metallic Clear,Black
1C6HJTFG2ML588274,Jeep Gladiator,20001705,Jeep,Gladiator,,4,0,39498,Automatic,Overland,2021,Billet Silver Metallic Clearco,Black
1C4RJFBG2LC210300,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,Sport Utility,4,0,28995,Automatic,Limited X,2020,Velvet Red Pearlcoat,Black
1C4JJXR60MW802620,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,38938,Automatic,Unlimited Rubicon 4xe,2021,Hydro Blue Pearlcoat,Black
1C4PJLDB2LD628728,Jeep Cherokee,20000372,Jeep,Cherokee,,4,0,21995,Automatic,Limited,2020,Diamond Black Crystal Pearlcoa,Ski Gray/Black
1C4HJXFG1MW505254,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,44995,Automatic,Unlimited Rubicon,2021,Black Clearcoat,Black
1C4RJEAG7MC798451,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,,4,0,29999,Automatic,Laredo X,2021,Bright White Clearcoat,Black
1C4RJEBG9LC279236,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,,4,0,30989,Automatic,Limited,2020,Diamond Black Crystal Pearlcoa,Black
1C4HJXDG3PW659083,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,41995,Automatic,Sport,2023,Sting-Gray Clearcoat,Black
1C4RJJBGXM8175643,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,,4,0,36991,Automatic,Limited,2021,Silver Zynith,Global Black
1C4RJJBG6M8175641,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,,4,0,37991,Automatic,Limited,2021,Diamond Black Crystal Pearlcoa,Global Black
1C4RJFAG1MC673211,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,,4,0,29815,Automatic,Laredo X,2021,Granite Crystal Metallic Clear,Black
1C4RJYE60N8760437,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,,4,0,54497,Automatic,Summit,2022,Bright White Clearcoat,Global Black
1C4RJGAG4N8596683,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,,4,0,33999,Automatic,Laredo,2022,Baltic Gray Metallic Clearcoat,Global Black
1C4HJXDG1KW670138,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,27000,Manual,Unlimited Sport,2019,Bright White Clearcoat,Black
1C4HJXFG3KW620287,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,32995,Automatic,Unlimited Rubicon,2019,Black Clear Coat,Black
1C4HJXEG3LW212066,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,29998,Automatic,Unlimited Sahara,2020,Bright White Clearcoat,Black
1C4HJXFN8KW505683,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,35820,Automatic,Unlimited Rubicon,2019,Firecracker Red Clearcoat,Black
1C4HJXEG9JW114818,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,29455,Automatic,Unlimited Sahara,2018,Black Clearcoat,Black/Heritage Tan
1C4GJXAG2JW145863,Jeep Wrangler,20000378,Jeep,Wrangler,,2,0,21996,Automatic,Sport,2018,Granite Crystal Metallic Clear,Black/Heritage Tan
1C4RJFCG9MC552374,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,,4,0,37995,Automatic,High Altitude,2021,Slate Blue Pearlcoat,Black
1C4PJLLX3KD128802,Jeep Cherokee,20000372,Jeep,Cherokee,,4,0,16712,Automatic,Latitude Plus,2019,Diamond Black Crystal Pearlcoa,Black
1C4PJMCBXKD212769,Jeep Cherokee,20000372,Jeep,Cherokee,,4,0,13590,Automatic,Latitude,2019,Billet Silver Metallic Clearco,Black
1C4RJHAG6PC548737,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,,4,0,42949,Automatic,Altitude,2023,Velvet Red Pearlcoat,Global Black
1C4HJXDM1LW248698,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,30749,Automatic,Unlimited Sport S,2020,Bright White Clearcoat,Black
1C4RJECG1KC615099,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,,4,0,28450,Automatic,High Altitude,2019,Bright White Clearcoat,Black
1C4HJXEG8NW246555,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,41911,Automatic,Unlimited Sahara,2022,Black Clearcoat,Black
1C6JJTBG8ML523338,Jeep Gladiator,20001705,Jeep,Gladiator,,4,0,38995,Automatic,Rubicon,2021,Hydro Blue Pearlcoat,Black
1C4HJXDN4MW630816,Jeep Wrangler,20000378,Jeep,Wrangler,Sport Utility,4,0,26990,Automatic,Sport S,2021,Bright White Clear Coat,Gray
1C4PJLLX4KD131773,Jeep Cherokee,20000372,Jeep,Cherokee,,4,0,16990,Automatic,Latitude Plus,2019,Bright White Clearcoat,Black
1C4BJWDGXJL926700,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,27989,Automatic,Unlimited Sport S,2018,Billet Silver Metallic Clearco,Black
1C4HJXDN3KW593707,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,26000,Automatic,Unlimited Sport S,2019,Billet Silver Metallic Clearco,Black
1C4RJFLG4LC436434,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,,4,0,33991,Automatic,Trailhawk,2020,Sting-Gray Clearcoat,Black
3C4NJCBB9MT535243,Jeep Compass,20000374,Jeep,Compass,Sport Utility,4,0,21490,Automatic,Latitude,2021,Diamond Black Crystal Pearlcoa,Black
1C4HJXEN3LW232915,Jeep Wrangler,20000378,Jeep,Wrangler,Sport Utility,4,0,31990,Automatic,Unlimited Sahara,2020,Sting-Gray Clearcoat,Black
1C4HJXDG6KW561450,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,25000,Automatic,Unlimited Sport,2019,Granite Crystal Metallic Clear,Black
1C4GJWAG3FL587957,Jeep Wrangler,20000378,Jeep,Wrangler,,2,0,14977,Automatic,Sport,2015,Black Clearcoat,Black
1C4HJXFN5LW304602,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,38681,Automatic,Unlimited Rubicon,2020,Bright White Clearcoat,Dark Saddle/Black
1C4HJWDG8JL925734,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,23600,Automatic,Unlimited Sport S,2018,Billet Silver Metallic Clearco,Black
1C4JJXP64NW108498,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,42000,Automatic,Unlimited Sahara,2022,Bright White Clearcoat,Black
1C4HJXDN5KW630773,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,24998,Automatic,Unlimited Sport S,2019,Granite Crystal Metallic Clear,Black
1C4HJXDN6LW147732,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,26500,Automatic,Unlimited Sport S,2020,Hellayella Clearcoat,Black
1C6JJTEG3ML518723,Jeep Gladiator,20001705,Jeep,Gladiator,,4,0,42995,Automatic,Mojave,2021,Bright White Clearcoat,Black
1C4PJLCB0KD135890,Jeep Cherokee,20000372,Jeep,Cherokee,Sport Utility,4,0,15998,Automatic,Latitude,2019,Diamond Black Crystal Pearlcoa,Black
1C6JJTEG7NL139208,Jeep Gladiator,20001705,Jeep,Gladiator,,4,0,43882,Automatic,Mojave,2022,Black Clearcoat,Black
1C4RJFCT0LC430644,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,,4,0,31995,Automatic,Overland,2020,Bright White Clearcoat,Black
1C4RJJDGXN8548291,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,,4,0,47988,Automatic,Overland,2022,Black,Black Leather
1C4HJXEN8KW617143,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,31000,Automatic,Unlimited Sahara,2019,Granite Crystal Metallic Clear,Black
1C4RJJBG7M8115125,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,,4,0,36991,Automatic,Limited,2021,Diamond Black Crystal Pearlcoa,Global Black
1C4PJLLN3KD151964,Jeep Cherokee,20000372,Jeep,Cherokee,,4,0,16409,Automatic,Latitude Plus,2019,Bright White Clearcoat,Black
ZACNJBC19KPK03367,Jeep Renegade,20001157,Jeep,Renegade,,4,0,17810,Automatic,Trailhawk,2019,Alpine White Clearcoat,Black
1C4HJXDG7LW261255,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,30998,Automatic,Unlimited Sport S,2020,Bright White Clearcoat,Black
1C6JJTAG5LL192315,Jeep Gladiator,20001705,Jeep,Gladiator,,4,0,28142,Automatic,Sport,2020,Black Clearcoat,Black
1C4RJFBG4MC646728,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,Sport Utility,4,0,28995,Automatic,Limited,2021,Diamond Black Crystal Pearlcoa,Black
1C6HJTAG5ML503953,Jeep Gladiator,20001705,Jeep,Gladiator,,4,0,36999,Automatic,Sport,2021,Bright White Clearcoat,Black
1C4RJHAGXN8573656,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,,4,0,33762,Automatic,Laredo,2022,Baltic Gray Metallic Clearcoat,Global Black
1C4HJXFN3KW680987,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,32592,Automatic,Unlimited Rubicon,2019,Ocean Blue Metallic Clearcoat,Black
3C4NJCEB0MT560253,Jeep Compass,20000374,Jeep,Compass,,4,0,21502,Automatic,80th Special Edition,2021,White Clearcoat,Black
1C4RJEAG2MC596472,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,,4,0,30569,Automatic,Laredo X,2021,Sting-Gray Clearcoat,Black
1C4HJXEG8LW186208,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,30988,Automatic,Unlimited Sahara,2020,Bright White Clearcoat,Black
1C4HJXEN5LW235170,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,32995,Automatic,Unlimited Sahara,2020,Bright White Clearcoat,Black
1C4HJXDG4MW624998,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,31888,Manual,Unlimited Sport,2021,Sarge Green Clear Coat,Black
1C4RJECG6KC615101,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,,4,0,32585,Automatic,High Altitude,2019,Diamond Black Crystal Pearlcoa,Black
3C4NJCBB3JT471258,Jeep Compass,20000374,Jeep,Compass,,4,0,14900,Automatic,Altitude,2018,White Clearcoat,Black
1C4HJXFG0LW109105,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,38995,Automatic,Unlimited Rubicon,2020,Mojito,Black Leather
3C4NJDCB5MT542050,Jeep Compass,20000374,Jeep,Compass,,4,0,22998,Automatic,Limited,2021,White Clearcoat,Black
1C6HJTAG6LL188966,Jeep Gladiator,20001705,Jeep,Gladiator,,4,0,32437,Automatic,Sport,2020,Granite Crystal Metallic Clear,Black
1C4JJXFM0MW639793,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,43995,Automatic,Unlimited Rubicon,2021,Black,Black
1C4HJXDN4LW230642,Jeep Wrangler,20000378,Jeep,Wrangler,,4,0,33853,Automatic,Unlimited Sport S,2020,Bright White Clearcoat,Black
3C4NJCBB6JT460996,Jeep Compass,20000374,Jeep,Compass,,4,0,14727,Automatic,Latitude,2018,Redline Pearlcoat,Black
3C4NJDCB1MT590418,Jeep Compass,20000374,Jeep,Compass,,4,0,21344,Automatic,Limited,2021,White Clearcoat,Black
1C4RJFAGXMC615257,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,Sport Utility,4,0,26697,Automatic,Laredo,2021,Silver,Black
3C4NJDBB6JT375162,Jeep Compass,20000374,Jeep,Compass,,4,0,14498,Automatic,Latitude,2018,Granite Crystal Metallic Clear,Ski Gray/Black
1C4PJLDB6LD541592,Jeep Cherokee,20000372,Jeep,Cherokee,Sport Utility,4,0,20980,Automatic,Limited,2020,Diamond Black Crystal Pearlcoa,Black
1C4HJXDG6MW522506,Jeep Wrangler,20000378,Jeep,Wrangler,,0,0,31918,Automatic,Unlimited Sport,2021,Granite Crystal Metallic Clear,Black
3C4NJCBB9KT832669,Jeep Compass,20000374,Jeep,Compass,Sport Utility,4,0,19888,Automatic,Altitude,2019,Granite Crystal Metallic Clear,Black
1C6JJTBG3LL135741,Jeep Gladiator,20001705,Jeep,Gladiator,,4,0,38994,Automatic,Rubicon,2020,Black,Black
3C4NJCBBXKT833216,Jeep Compass,20000374,Jeep,Compass,,4,0,18488,Automatic,Altitude,2019,White Clearcoat,Black
1C4RJJBG4M8175881,Jeep Grand Cherokee,20000375,Jeep,Grand Cherokee,,0,0,31990,Automatic,Limited,2021,Baltic Gray Metallic Clearcoat,Global Black
1C4HJXDG8NW227389,Jeep Wrangler,20000378,Jeep,Wrangler,Sport Utility,4,0,41429,Automatic,Unlimited Sport,2022,Bright White Clearcoat,Black
